id,institution,course_code,course_name,level,date,U,3,4,5
9780,ISY,TSEK02,Radio Electronics,A,2009-12-17,65,23,10,2
9781,ISY,TSEK02,Radio Electronics,A,2016-08-23,0,0,0,1
9782,ISY,TSEK02,Radio Electronics,A,2014-01-15,2,9,5,3
9783,ISY,TSEK02,Radio Electronics,A,2008-12-16,28,13,10,2
9784,ISY,TSEK02,Radio Electronics,A,2014-04-23,3,0,2,0
9785,ISY,TSEK02,Radio Electronics,A,2016-03-30,0,0,0,4
9786,ISY,TSEK02,Radio Electronics,A,2012-04-11,10,7,1,0
9787,ISY,TSEK02,Radio Electronics,A,2008-03-12,12,8,4,3
9788,ISY,TSEK02,Radio Electronics,A,2011-08-26,0,2,0,0
9789,ISY,TSEK02,Radio Electronics,A,2016-01-13,4,9,2,3
9790,ISY,TSEK02,Radio Electronics,A,2012-12-19,7,5,5,4
9791,ISY,TSEK02,Radio Electronics,A,2011-08-25,24,2,1,0
9792,ISY,TSEK02,Radio Electronics,A,2008-06-04,1,11,4,4
9793,ISY,TSEK02,Radio Electronics,A,2011-12-14,43,7,1,0
9794,ISY,TSFS05,Automotive Control Systems,A,2003-01-15,0,4,2,0
9795,ISY,TSFS05,Automotive Control Systems,A,2014-01-18,1,0,0,0
9796,ISY,TSFS05,Automotive Control Systems,A,2007-01-05,0,1,0,0
9797,ISY,TSFS05,Automotive Control Systems,A,2004-08-18,0,1,0,0
9798,ISY,TSFS05,Automotive Control Systems,A,2005-01-13,2,5,2,0
9799,ISY,TSFS05,Automotive Control Systems,A,2007-01-12,3,4,2,0
9800,ISY,TSFS05,Automotive Control Systems,A,2003-10-23,8,20,16,3
9801,ISY,TSFS05,Automotive Control Systems,A,2013-03-27,0,1,0,0
9802,ISY,TSFS05,Automotive Control Systems,A,2008-01-07,4,2,3,0
9803,ISY,TSFS05,Automotive Control Systems,A,2008-12-13,10,10,8,2
9804,ISY,TSFS05,Automotive Control Systems,A,2012-04-13,0,1,1,0
9805,ISY,TSFS05,Automotive Control Systems,A,2010-04-09,3,2,0,0
9806,ISY,TSFS05,Automotive Control Systems,A,2007-08-21,0,2,0,0
9807,ISY,TSFS05,Automotive Control Systems,A,2006-01-13,3,9,1,1
9808,ISY,TSFS05,Automotive Control Systems,A,2009-08-25,2,3,0,0
9809,ISY,TSFS05,Automotive Control Systems,A,2011-04-26,0,2,0,0
9810,ISY,TSFS05,Automotive Control Systems,A,2004-10-21,10,27,14,2
9811,ISY,TSFS05,Automotive Control Systems,A,2007-04-25,0,1,0,0
9812,ISY,TSFS05,Automotive Control Systems,A,2005-10-20,24,34,8,1
9813,ISY,TSFS05,Automotive Control Systems,A,2011-12-19,4,9,6,2
9814,ISY,TSFS05,Automotive Control Systems,A,2014-10-30,0,1,0,0
9815,ISY,TSFS05,Automotive Control Systems,A,2006-10-19,14,22,21,2
9816,ISY,TSFS05,Automotive Control Systems,A,2001-10-18,8,20,9,3
9817,ISY,TSFS05,Automotive Control Systems,A,2002-01-16,6,1,0,0
9818,ISY,TSFS05,Automotive Control Systems,A,2003-08-26,0,1,0,0
9819,ISY,TSFS05,Automotive Control Systems,A,2012-08-25,0,1,0,0
9820,ISY,TSFS05,Automotive Control Systems,A,2013-08-29,0,1,0,0
9821,ISY,TSFS05,Automotive Control Systems,A,2006-08-18,1,2,1,0
9822,ISY,TSFS05,Automotive Control Systems,A,2002-08-27,2,2,0,0
9823,ISY,TSFS05,Automotive Control Systems,A,2012-12-22,0,0,1,0
9824,ISY,TSFS05,Automotive Control Systems,A,2005-08-18,1,1,0,0
9825,ISY,TSFS05,Automotive Control Systems,A,2010-12-22,1,2,0,0
9826,ISY,TSFS05,Automotive Control Systems,A,2009-12-22,6,11,13,3
9827,ISY,TSFS05,Automotive Control Systems,A,2004-01-15,0,4,0,0
9828,ISY,TSFS05,Automotive Control Systems,A,2009-03-16,0,0,1,0
9829,ISY,TSFS05,Automotive Control Systems,A,2007-10-13,13,25,22,5
9830,ISY,TSFS05,Automotive Control Systems,A,2009-04-17,3,2,0,0
9831,ISY,TSFS05,Automotive Control Systems,A,2002-10-24,7,14,17,3
9832,ISY,TSBK02,Image and Audio Coding,A,2009-05-28,2,5,7,4
9833,ISY,TSBK02,Image and Audio Coding,A,2008-03-28,1,2,0,0
9834,ISY,TSBK02,Image and Audio Coding,A,2007-04-13,3,1,2,0
9835,ISY,TSBK02,Image and Audio Coding,A,2016-08-15,1,0,1,0
9836,ISY,TSBK02,Image and Audio Coding,A,2013-10-21,0,2,0,0
9837,ISY,TSBK02,Image and Audio Coding,A,2011-05-26,1,3,3,4
9838,ISY,TSBK02,Image and Audio Coding,A,2017-10-25,0,1,0,0
9839,ISY,TSBK02,Image and Audio Coding,A,2010-01-08,1,0,0,0
9840,ISY,TSBK02,Image and Audio Coding,A,2014-10-20,0,1,0,0
9841,ISY,TSBK02,Image and Audio Coding,A,2017-08-14,0,1,0,0
9842,ISY,TSBK02,Image and Audio Coding,A,2009-08-12,1,1,0,0
9843,ISY,TSBK02,Image and Audio Coding,A,2016-05-30,2,7,8,5
9844,ISY,TSBK02,Image and Audio Coding,A,2015-05-30,1,7,8,4
9845,ISY,TSBK02,Image and Audio Coding,A,2015-08-17,0,1,1,0
9846,ISY,TSBK02,Image and Audio Coding,A,2012-05-31,1,2,7,7
9847,ISY,TSBK02,Image and Audio Coding,A,2017-06-01,5,4,3,1
9848,ISY,TSBK02,Image and Audio Coding,A,2005-04-01,1,1,1,0
9849,ISY,TSBK02,Image and Audio Coding,A,2008-03-05,0,1,0,0
9850,ISY,TSBK02,Image and Audio Coding,A,2005-12-20,11,10,4,4
9851,ISY,TSBK02,Image and Audio Coding,A,2007-08-22,0,1,0,0
9852,ISY,TSBK02,Image and Audio Coding,A,2007-12-20,5,3,10,5
9853,ISY,TSBK02,Image and Audio Coding,A,2014-05-27,0,5,9,2
9854,ISY,TSBK02,Image and Audio Coding,A,2004-12-21,5,5,1,0
9855,ISY,TSBK02,Image and Audio Coding,A,2016-10-17,1,0,0,0
9856,ISY,TSBK02,Image and Audio Coding,A,2013-05-27,3,1,1,1
9857,ISY,TSBK02,Image and Audio Coding,A,2006-12-20,6,4,4,7
9858,ISY,TSBK02,Image and Audio Coding,A,2010-05-26,4,3,5,3
9859,ISY,TSBK02,Image and Audio Coding,A,2012-08-13,0,0,2,0
9860,ISY,TSBK02,Image and Audio Coding,A,2010-08-16,0,2,1,0
9861,ISY,TSBK02,Image and Audio Coding,A,2013-08-19,0,1,2,1
9862,ISY,TSBK02,Image and Audio Coding,A,2006-04-21,3,2,3,0
9863,ISY,TSBK02,Image and Audio Coding,A,2006-08-21,0,1,2,0
9864,ISY,TSBK02,Image and Audio Coding,A,2005-08-22,1,0,0,0
9865,ISY,TSBK02,Image and Audio Coding,A,2012-01-09,0,0,0,1
9866,ISY,TSIN01,Information Networks,A,2008-01-09,1,0,1,0
9867,ISY,TSIN01,Information Networks,A,2006-01-11,2,0,0,0
9868,ISY,TSIN01,Information Networks,A,2009-01-12,0,4,0,0
9869,ISY,TSIN01,Information Networks,A,2016-01-05,2,3,1,1
9870,ISY,TSIN01,Information Networks,A,2008-02-12,0,1,0,0
9871,ISY,TSIN01,Information Networks,A,2012-08-21,2,2,2,0
9872,ISY,TSIN01,Information Networks,A,2016-01-27,0,1,0,0
9873,ISY,TSIN01,Information Networks,A,2014-04-01,0,0,1,0
9874,ISY,TSIN01,Information Networks,A,2012-01-11,6,2,1,0
9875,ISY,TSIN01,Information Networks,A,2017-01-04,1,2,0,0
9876,ISY,TSIN01,Information Networks,A,2015-10-27,8,5,4,1
9877,ISY,TSIN01,Information Networks,A,2010-08-24,4,3,1,0
9878,ISY,TSIN01,Information Networks,A,2007-05-30,6,5,7,0
9879,ISY,TSIN01,Information Networks,A,2005-05-30,4,3,8,6
9880,ISY,TSIN01,Information Networks,A,2008-05-26,12,8,7,1
9881,ISY,TSIN01,Information Networks,A,2012-10-23,4,2,4,1
9882,ISY,TSIN01,Information Networks,A,2017-10-24,0,2,2,1
9883,ISY,TSIN01,Information Networks,A,2011-10-19,14,20,10,4
9884,ISY,TSIN01,Information Networks,A,2009-08-20,0,1,0,0
9885,ISY,TSIN01,Information Networks,A,2007-01-10,0,1,0,0
9886,ISY,TSIN01,Information Networks,A,2004-05-28,2,1,1,3
9887,ISY,TSIN01,Information Networks,A,2011-01-11,1,2,1,0
9888,ISY,TSIN01,Information Networks,A,2013-10-29,1,5,7,5
9889,ISY,TSIN01,Information Networks,A,2015-01-08,1,1,1,0
9890,ISY,TSIN01,Information Networks,A,2014-01-08,0,2,0,0
9891,ISY,TSIN01,Information Networks,A,2006-05-27,2,4,4,4
9892,ISY,TSIN01,Information Networks,A,2016-10-25,2,6,8,7
9893,ISY,TSIN01,Information Networks,A,2014-10-28,4,8,7,7
9894,ISY,TSIN01,Information Networks,A,2007-08-11,0,3,0,0
9895,ISY,TSIN01,Information Networks,A,2004-08-16,3,0,0,0
9896,ISY,TSIN01,Information Networks,A,2016-01-13,0,0,2,0
9897,ISY,TSIN01,Information Networks,A,2009-10-19,18,9,18,2
9898,ISY,TSIN01,Information Networks,A,2008-08-12,0,4,1,4
9899,ISY,TSIN01,Information Networks,A,2017-08-21,1,0,0,0
9900,ISY,TSIN01,Information Networks,A,2008-12-15,0,1,0,0
9901,ISY,TSIN01,Information Networks,A,2013-01-12,0,2,1,0
9902,ISY,TSIN01,Information Networks,A,2005-01-10,1,1,1,0
9903,ISY,TSIN01,Information Networks,A,2011-08-25,3,3,0,0
9904,ISY,TSIN01,Information Networks,A,2013-08-26,0,0,1,0
9905,ISY,TSIN01,Information Networks,A,2010-01-11,10,4,1,0
9906,ISY,TSIN01,Information Networks,A,2010-10-20,13,5,6,5
9907,ISY,TSIN01,Information Networks,A,2005-08-15,2,0,0,0
9908,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2010-06-10,12,6,3,0
9909,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2010-03-15,34,18,4,0
9910,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2008-05-15,1,5,3,4
9911,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2011-06-09,11,5,4,0
9912,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2014-06-11,0,1,0,0
9913,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2009-04-06,0,1,0,0
9914,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2011-08-26,8,1,1,1
9915,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2008-08-11,0,0,2,0
9916,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2015-06-10,0,1,0,0
9917,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2009-06-11,5,1,2,0
9918,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2014-03-20,2,4,2,0
9919,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2015-08-29,0,0,1,0
9920,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2009-08-21,2,3,0,0
9921,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2012-09-07,0,1,0,0
9922,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2012-05-24,6,1,1,0
9923,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2016-06-09,1,2,1,0
9924,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2010-08-25,5,3,1,0
9925,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2016-08-27,1,0,0,0
9926,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2009-03-14,9,8,2,1
9927,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2017-08-26,1,0,0,0
9928,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2015-03-19,2,2,2,2
9929,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2009-01-16,0,1,0,0
9930,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2011-03-17,19,11,5,1
9931,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2013-04-15,0,1,0,0
9932,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2013-08-30,0,2,1,0
9933,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2017-03-14,0,2,3,2
9934,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2012-03-08,12,4,3,3
9935,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2017-06-08,0,1,0,0
9936,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2016-03-21,0,2,2,1
9937,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2013-06-05,4,0,0,0
9938,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2012-08-22,3,3,0,0
9939,ISY,TSEK03,Radio Frequency Integrated Circuits,A,2013-03-14,7,3,6,3
9940,ISY,TSEK37,Analog CMOS Integrated Circuits,A,2017-08-23,0,0,1,0
9941,ISY,TSEK37,Analog CMOS Integrated Circuits,A,2014-01-18,12,6,1,3
9942,ISY,TSEK37,Analog CMOS Integrated Circuits,A,2012-04-13,10,3,0,0
9943,ISY,TSEK37,Analog CMOS Integrated Circuits,A,2015-04-10,4,0,2,0
9944,ISY,TSEK37,Analog CMOS Integrated Circuits,A,2015-08-26,2,0,0,2
9945,ISY,TSEK37,Analog CMOS Integrated Circuits,A,2011-12-19,16,6,4,1
9946,ISY,TSEK37,Analog CMOS Integrated Circuits,A,2017-04-21,3,3,1,0
9947,ISY,TSEK37,Analog CMOS Integrated Circuits,A,2014-04-25,6,2,0,0
9948,ISY,TSEK37,Analog CMOS Integrated Circuits,A,2017-01-14,9,7,7,8
9949,ISY,TSEK37,Analog CMOS Integrated Circuits,A,2013-03-27,6,5,1,0
9950,ISY,TSEK37,Analog CMOS Integrated Circuits,A,2014-08-27,1,2,0,0
9951,ISY,TSEK37,Analog CMOS Integrated Circuits,A,2011-04-26,1,2,3,2
9952,ISY,TSEK37,Analog CMOS Integrated Circuits,A,2016-01-16,10,5,10,2
9953,ISY,TSEK37,Analog CMOS Integrated Circuits,A,2013-08-28,1,2,1,0
9954,ISY,TSEK37,Analog CMOS Integrated Circuits,A,2010-12-22,14,12,10,7
9955,ISY,TSEK37,Analog CMOS Integrated Circuits,A,2012-08-24,1,2,4,0
9956,ISY,TSEK37,Analog CMOS Integrated Circuits,A,2011-08-22,1,0,0,0
9957,ISY,TSEK37,Analog CMOS Integrated Circuits,A,2015-01-17,10,8,9,4
9958,ISY,TSEK37,Analog CMOS Integrated Circuits,A,2016-04-01,1,5,0,1
9959,ISY,TSEK37,Analog CMOS Integrated Circuits,A,2012-12-22,9,4,12,8
9960,ISY,TSBK35,Audio and Image Compression,A,2015-06-02,0,1,0,0
9961,ISY,TSBK35,Audio and Image Compression,A,2015-10-30,1,2,4,2
9962,ISY,TSBK35,Audio and Image Compression,A,2006-03-17,26,30,26,3
9963,ISY,TSBK35,Audio and Image Compression,A,2011-08-20,1,1,0,0
9964,ISY,TSBK35,Audio and Image Compression,A,2005-10-28,0,1,0,0
9965,ISY,TSBK35,Audio and Image Compression,A,2009-08-17,1,4,1,0
9966,ISY,TSBK35,Audio and Image Compression,A,2014-02-05,0,1,0,0
9967,ISY,TSBK35,Audio and Image Compression,A,2006-03-16,0,0,1,0
9968,ISY,TSBK35,Audio and Image Compression,A,2012-05-31,0,1,0,0
9969,ISY,TSBK35,Audio and Image Compression,A,2005-06-10,16,33,27,4
9970,ISY,TSBK35,Audio and Image Compression,A,2004-06-04,0,1,0,0
9971,ISY,TSBK35,Audio and Image Compression,A,2009-06-09,5,6,1,0
9972,ISY,TSBK35,Audio and Image Compression,A,2014-02-10,0,1,0,0
9973,ISY,TSBK35,Audio and Image Compression,A,2004-08-23,9,8,2,1
9974,ISY,TSBK35,Audio and Image Compression,A,2007-06-12,9,2,2,0
9975,ISY,TSBK35,Audio and Image Compression,A,2008-03-14,21,19,13,5
9976,ISY,TSBK35,Audio and Image Compression,A,2006-12-20,0,1,0,0
9977,ISY,TSBK35,Audio and Image Compression,A,2014-04-22,3,1,0,1
9978,ISY,TSBK35,Audio and Image Compression,A,2009-08-10,0,1,0,0
9979,ISY,TSBK35,Audio and Image Compression,A,2011-03-14,7,10,14,9
9980,ISY,TSBK35,Audio and Image Compression,A,2005-03-17,43,35,11,5
9981,ISY,TSBK35,Audio and Image Compression,A,2004-05-28,32,27,22,4
9982,ISY,TSBK35,Audio and Image Compression,A,2011-06-07,1,4,0,1
9983,ISY,TSBK35,Audio and Image Compression,A,2004-09-06,0,1,0,0
9984,ISY,TSBK35,Audio and Image Compression,A,2005-01-14,4,4,1,0
9985,ISY,TSBK35,Audio and Image Compression,A,2006-08-21,4,10,4,1
9986,ISY,TSBK35,Audio and Image Compression,A,2004-10-27,0,1,0,0
9987,ISY,TSBK35,Audio and Image Compression,A,2006-11-28,0,1,0,0
9988,ISY,TSBK35,Audio and Image Compression,A,2012-08-18,0,1,1,0
9989,ISY,TSBK35,Audio and Image Compression,A,2010-06-08,7,2,0,0
9990,ISY,TSBK35,Audio and Image Compression,A,2015-08-26,0,1,0,0
9991,ISY,TSBK35,Audio and Image Compression,A,2013-06-03,4,4,0,0
9992,ISY,TSBK35,Audio and Image Compression,A,2012-03-05,8,9,23,2
9993,ISY,TSBK35,Audio and Image Compression,A,2007-03-16,11,25,18,7
9994,ISY,TSBK35,Audio and Image Compression,A,2012-05-21,1,4,0,0
9995,ISY,TSBK35,Audio and Image Compression,A,2007-08-22,6,2,1,0
9996,ISY,TSBK35,Audio and Image Compression,A,2008-08-23,4,2,0,0
9997,ISY,TSBK35,Audio and Image Compression,A,2013-03-11,9,26,12,1
9998,ISY,TSBK35,Audio and Image Compression,A,2015-01-10,0,1,1,0
9999,ISY,TSBK35,Audio and Image Compression,A,2016-01-08,0,1,0,0
10000,ISY,TSBK35,Audio and Image Compression,A,2010-08-21,1,2,1,0
10001,ISY,TSBK35,Audio and Image Compression,A,2010-03-09,9,18,7,9
10002,ISY,TSBK35,Audio and Image Compression,A,2009-03-09,12,21,10,6
10003,ISY,TSBK35,Audio and Image Compression,A,2013-08-24,4,1,0,0
10004,ISY,TSBK35,Audio and Image Compression,A,2006-08-14,0,0,2,0
10005,ISY,TSBK35,Audio and Image Compression,A,2006-06-10,17,17,5,0
10006,ISY,TSBK35,Audio and Image Compression,A,2008-06-05,14,8,1,0
10007,ISY,TSBK35,Audio and Image Compression,A,2006-05-08,0,2,0,0
10008,ISY,TSBK35,Audio and Image Compression,A,2005-10-11,0,0,1,0
10009,ISY,TSBK35,Audio and Image Compression,A,2005-08-22,1,9,9,4
10010,ISY,TSTE85,Low Power Electronics,A,2013-03-26,0,0,1,0
10011,ISY,TSTE85,Low Power Electronics,A,2012-08-20,2,1,1,1
10012,ISY,TSTE85,Low Power Electronics,A,2012-04-11,2,3,2,0
10013,ISY,TSTE85,Low Power Electronics,A,2004-04-19,2,3,0,0
10014,ISY,TSTE85,Low Power Electronics,A,2012-12-19,1,4,3,8
10015,ISY,TSTE85,Low Power Electronics,A,2016-03-31,0,0,1,0
10016,ISY,TSTE85,Low Power Electronics,A,2012-01-11,0,1,0,0
10017,ISY,TSTE85,Low Power Electronics,A,2009-04-14,5,5,1,0
10018,ISY,TSTE85,Low Power Electronics,A,2011-04-28,0,1,1,3
10019,ISY,TSTE85,Low Power Electronics,A,2009-05-06,0,1,0,0
10020,ISY,TSTE85,Low Power Electronics,A,2006-04-18,3,2,2,1
10021,ISY,TSTE85,Low Power Electronics,A,2010-04-07,2,1,0,0
10022,ISY,TSTE85,Low Power Electronics,A,2010-01-18,0,1,0,0
10023,ISY,TSTE85,Low Power Electronics,A,2014-08-29,3,0,0,0
10024,ISY,TSTE85,Low Power Electronics,A,2005-08-11,0,0,0,1
10025,ISY,TSTE85,Low Power Electronics,A,2007-04-10,2,1,0,1
10026,ISY,TSTE85,Low Power Electronics,A,2014-01-16,0,4,2,0
10027,ISY,TSTE85,Low Power Electronics,A,2004-05-27,0,0,1,0
10028,ISY,TSTE85,Low Power Electronics,A,2013-08-30,1,0,1,1
10029,ISY,TSTE85,Low Power Electronics,A,2004-12-15,8,6,5,0
10030,ISY,TSTE85,Low Power Electronics,A,2010-08-23,1,2,0,0
10031,ISY,TSTE85,Low Power Electronics,A,2002-03-12,5,5,3,1
10032,ISY,TSTE85,Low Power Electronics,A,2010-12-18,10,10,9,8
10033,ISY,TSTE85,Low Power Electronics,A,2007-12-13,11,15,9,4
10034,ISY,TSTE85,Low Power Electronics,A,2015-04-09,1,0,0,0
10035,ISY,TSTE85,Low Power Electronics,A,2017-01-12,2,4,2,4
10036,ISY,TSTE85,Low Power Electronics,A,2016-01-14,0,2,3,3
10037,ISY,TSTE85,Low Power Electronics,A,2005-12-14,9,10,6,0
10038,ISY,TSTE85,Low Power Electronics,A,2015-01-15,3,2,2,2
10039,ISY,TSTE85,Low Power Electronics,A,2002-12-19,12,3,3,0
10040,ISY,TSTE85,Low Power Electronics,A,2008-08-16,3,1,0,0
10041,ISY,TSTE85,Low Power Electronics,A,2003-08-23,1,1,0,0
10042,ISY,TSTE85,Low Power Electronics,A,2006-08-15,0,0,1,0
10043,ISY,TSTE85,Low Power Electronics,A,2017-04-20,0,1,1,0
10044,ISY,TSTE85,Low Power Electronics,A,2002-04-12,2,1,0,0
10045,ISY,TSTE85,Low Power Electronics,A,2003-12-16,3,17,8,2
10046,ISY,TSTE85,Low Power Electronics,A,2011-08-25,0,1,0,0
10047,ISY,TSTE85,Low Power Electronics,A,2008-03-25,3,1,4,1
10048,ISY,TSTE85,Low Power Electronics,A,2011-08-24,2,1,1,0
10049,ISY,TSTE85,Low Power Electronics,A,2015-09-28,0,1,0,0
10050,ISY,TSTE85,Low Power Electronics,A,2009-12-17,3,4,7,2
10051,ISY,TSTE85,Low Power Electronics,A,2011-12-15,10,2,3,5
10052,ISY,TSTE85,Low Power Electronics,A,2007-08-16,1,1,1,0
10053,ISY,TSTE85,Low Power Electronics,A,2003-04-25,1,0,3,1
10054,ISY,TSTE85,Low Power Electronics,A,2005-03-29,0,0,0,3
10055,ISY,TSTE85,Low Power Electronics,A,2015-08-28,3,0,1,0
10056,ISY,TSTE85,Low Power Electronics,A,2008-12-12,16,19,7,4
10057,ISY,TSTE85,Low Power Electronics,A,2006-12-13,8,7,4,1
10058,ISY,TSTE85,Low Power Electronics,A,2015-09-17,0,1,0,0
10059,ISY,TSRT06,"Automatic Control, Advanced Course",A,2017-01-12,4,12,17,5
10060,ISY,TSRT06,"Automatic Control, Advanced Course",A,2016-01-15,4,8,3,1
10061,ISY,TSRT06,"Automatic Control, Advanced Course",A,2016-08-26,1,1,0,0
10062,ISY,TSRT06,"Automatic Control, Advanced Course",A,2016-03-31,0,0,1,0
10063,ISY,TSRT06,"Automatic Control, Advanced Course",A,2017-04-20,1,2,0,0
10064,ISY,TSRT06,"Automatic Control, Advanced Course",A,2010-08-27,0,4,1,0
10065,ISY,TSRT06,"Automatic Control, Advanced Course",A,2012-03-09,2,4,2,0
10066,ISY,TSRT06,"Automatic Control, Advanced Course",A,2012-05-22,1,1,0,0
10067,ISY,TSRT06,"Automatic Control, Advanced Course",A,2012-08-24,2,0,0,0
10068,ISY,TSRT06,"Automatic Control, Advanced Course",A,2011-06-10,1,0,1,0
10069,ISY,TSRT06,"Automatic Control, Advanced Course",A,2014-08-28,0,2,0,0
10070,ISY,TSRT06,"Automatic Control, Advanced Course",A,2015-03-20,0,2,3,1
10071,ISY,TSRT06,"Automatic Control, Advanced Course",A,2007-12-20,2,9,10,1
10072,ISY,TSRT06,"Automatic Control, Advanced Course",A,2010-06-11,5,0,0,0
10073,ISY,TSRT06,"Automatic Control, Advanced Course",A,2010-03-16,6,6,6,3
10074,ISY,TSRT06,"Automatic Control, Advanced Course",A,2014-06-12,1,2,1,0
10075,ISY,TSRT06,"Automatic Control, Advanced Course",A,2009-03-16,1,5,11,0
10076,ISY,TSRT06,"Automatic Control, Advanced Course",A,2017-08-25,0,1,0,0
10077,ISY,TSRT06,"Automatic Control, Advanced Course",A,2011-03-18,3,8,3,1
10078,ISY,TSRT06,"Automatic Control, Advanced Course",A,2009-06-12,0,2,0,0
10079,ISY,TSRT06,"Automatic Control, Advanced Course",A,2015-06-11,1,0,0,0
10080,ISY,TSRT06,"Automatic Control, Advanced Course",A,2015-08-28,0,1,0,0
10081,ISY,TSRT06,"Automatic Control, Advanced Course",A,2008-08-21,1,1,0,0
10082,ISY,TSRT06,"Automatic Control, Advanced Course",A,2013-03-15,2,7,13,6
10083,ISY,TSRT06,"Automatic Control, Advanced Course",A,2013-08-28,1,1,0,0
10084,ISY,TSRT06,"Automatic Control, Advanced Course",A,2014-03-21,5,10,9,4
10085,ISY,TSKS13,Wireless Communications,A,2017-03-16,2,1,0,2
10086,ISY,TSKS13,Wireless Communications,A,2017-06-05,1,0,0,2
10087,ISY,TSKS13,Wireless Communications,A,2017-08-18,0,1,0,0
10088,ISY,TSRT14,Sensor Fusion,A,2011-08-16,2,1,2,0
10089,ISY,TSRT14,Sensor Fusion,A,2015-08-19,9,3,0,0
10090,ISY,TSRT14,Sensor Fusion,A,2013-10-23,1,3,1,0
10091,ISY,TSRT14,Sensor Fusion,A,2017-10-27,5,0,0,0
10092,ISY,TSRT14,Sensor Fusion,A,2015-10-21,6,2,2,0
10093,ISY,TSRT14,Sensor Fusion,A,2014-10-22,0,3,1,0
10094,ISY,TSRT14,Sensor Fusion,A,2016-08-17,2,6,1,2
10095,ISY,TSRT14,Sensor Fusion,A,2013-05-30,8,13,10,8
10096,ISY,TSRT14,Sensor Fusion,A,2012-05-28,1,12,10,9
10097,ISY,TSRT14,Sensor Fusion,A,2012-01-13,0,1,3,0
10098,ISY,TSRT14,Sensor Fusion,A,2015-06-03,21,9,7,2
10099,ISY,TSRT14,Sensor Fusion,A,2014-08-20,2,1,0,0
10100,ISY,TSRT14,Sensor Fusion,A,2010-05-31,20,15,5,4
10101,ISY,TSRT14,Sensor Fusion,A,2011-01-17,2,0,0,0
10102,ISY,TSRT14,Sensor Fusion,A,2013-01-10,1,0,2,1
10103,ISY,TSRT14,Sensor Fusion,A,2017-08-16,0,3,1,0
10104,ISY,TSRT14,Sensor Fusion,A,2017-05-29,7,12,4,2
10105,ISY,TSRT14,Sensor Fusion,A,2014-07-01,0,0,1,0
10106,ISY,TSRT14,Sensor Fusion,A,2016-06-02,16,8,11,1
10107,ISY,TSRT14,Sensor Fusion,A,2013-08-20,3,3,0,0
10108,ISY,TSRT14,Sensor Fusion,A,2010-08-18,2,6,0,1
10109,ISY,TSRT14,Sensor Fusion,A,2016-10-19,5,2,1,0
10110,ISY,TSRT14,Sensor Fusion,A,2014-06-03,6,23,10,4
10111,ISY,TSRT14,Sensor Fusion,A,2009-06-03,0,2,13,4
10112,ISY,TSRT14,Sensor Fusion,A,2011-05-30,8,17,8,6
10113,ISY,TSFS09,Automotive Control Systems,A,2014-01-18,0,7,0,2
10114,ISY,TSFS09,Automotive Control Systems,A,2017-01-11,0,0,1,3
10115,ISY,TSFS09,Automotive Control Systems,A,2015-01-17,0,1,1,1
10116,ISY,TSFS09,Automotive Control Systems,A,2012-12-22,0,3,2,1
10117,ISY,TSEA81,Computer Engineering and Real-time Systems,A,2013-08-23,2,1,0,0
10118,ISY,TSEA81,Computer Engineering and Real-time Systems,A,2013-03-22,2,2,0,0
10119,ISY,TSEA81,Computer Engineering and Real-time Systems,A,2015-04-07,3,4,2,0
10120,ISY,TSEA81,Computer Engineering and Real-time Systems,A,2015-08-21,0,1,0,0
10121,ISY,TSEA81,Computer Engineering and Real-time Systems,A,2014-01-13,22,13,2,1
10122,ISY,TSEA81,Computer Engineering and Real-time Systems,A,2014-04-22,6,5,4,1
10123,ISY,TSEA81,Computer Engineering and Real-time Systems,A,2012-04-10,4,0,0,1
